roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
1,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
3120,BNF 201,HIMS/02/13/0359,BANKING AND FINANCE,200,1,2013/2014,16,44,36,3,129,0
3121,BNF 201,HIMS/02/13/0367,BANKING AND FINANCE,200,1,2013/2014,10,50,36,3,72,0
3122,BNF 201,HIMS/02/13/0371,BANKING AND FINANCE,200,1,2013/2014,14,18,19.2,3,150,0
3123,BNF 201,HIMS/02/13/0372,BANKING AND FINANCE,200,1,2013/2014,24,46,42,3,195,0
3124,BNF 201,HIMS/02/13/0376,BANKING AND FINANCE,200,1,2013/2014,20,52,43.2,3,183,0
3125,BNF 201,HIMS/02/13/0394,BANKING AND FINANCE,200,1,2013/2014,22,50,43.2,3,150,0
3126,BNF 201,HIMS/02/13/0400,BANKING AND FINANCE,200,1,2013/2014,11,15,15.6,3,84,0
3127,BNF 201,HIMS/02/13/0401,BANKING AND FINANCE,200,1,2013/2014,30,24,32.4,3,156,0
3128,BNF 201,HIMS/02/13/0402,BANKING AND FINANCE,200,1,2013/2014,16,24,24,3,144,0
3129,BNF 201,HIMS/02/13/0403,BANKING AND FINANCE,200,1,2013/2014,11,26,22.2,3,153,0
3130,BNF 201,HIMS/02/13/0416,BANKING AND FINANCE,200,1,2013/2014,14,45,35.4,3,189,0
3131,BNF 201,HIMS/02/13/0418,BANKING AND FINANCE,200,1,2013/2014,14,46,36,3,207,0
3132,BNF 201,HIMS/02/13/0420,BANKING AND FINANCE,200,1,2013/2014,14,37,30.6,3,135,0
3133,BNF 201,HIMS/02/13/0423,BANKING AND FINANCE,200,1,2013/2014,18,18,21.6,3,171,0
3134,BNF 201,HIMS/02/13/0430,BANKING AND FINANCE,200,1,2013/2014,16,39,33,3,174,0
3135,BNF 201,HIMS/02/13/0437,BANKING AND FINANCE,200,1,2013/2014,26,30,33.6,3,150,0
3136,BNF 201,HIMS/02/13/0446,BANKING AND FINANCE,200,1,2013/2014,14,40,32.4,3,132,0
3137,BNF 201,HIMS/02/13/0447,BANKING AND FINANCE,200,1,2013/2014,16,40,33.6,3,141,0
3138,BNF 201,HIMS/02/13/0448,BANKING AND FINANCE,200,1,2013/2014,14,42,33.6,3,207,0
3139,BNF 201,HIMS/02/13/0455,BANKING AND FINANCE,200,1,2013/2014,20,39,35.4,3,165,0
3140,BNF 201,HIMS/02/13/0463,BANKING AND FINANCE,200,1,2013/2014,22,20,25.2,3,117,0
3141,BNF 201,HIMS/02/13/0471,BANKING AND FINANCE,200,1,2013/2014,14,,8.4,3,0,0
3142,BNF 201,HIMS/02/13/0472,BANKING AND FINANCE,200,1,2013/2014,18,47,39,3,129,0
3143,BNF 201,HIMS/02/13/0474,BANKING AND FINANCE,200,1,2013/2014,18,35,31.8,3,183,0
3144,BNF 201,HIMS/02/13/0479,BANKING AND FINANCE,200,1,2013/2014,20,15,21,3,0,0
3145,BNF 201,HIMS/02/13/0483,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3146,BNF 201,HIMS/02/13/0504,BANKING AND FINANCE,200,1,2013/2014,20,44,38.4,3,201,0
3147,BNF 201,HIMS/02/13/0278,BANKING AND FINANCE,200,1,2013/2014,,35,21,3,99,0
3148,BNF 201,HIMS/02/13/0345,BANKING AND FINANCE,200,1,2013/2014,18,44,37.2,3,117,0
3149,BNF 201,HIMS/02/13/0408,BANKING AND FINANCE,200,1,2013/2014,18,,10.8,3,48,0
3150,BNF 201,HIMS/02/13/0488,BANKING AND FINANCE,200,1,2013/2014,15,28,25.8,3,135,0
3151,BNF 201,HIMS/02/13/0035,BANKING AND FINANCE,200,1,2013/2014,16,24,24,3,0,0
3152,BNF 201,HIMS/02/13/0387,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3153,BNF 201,HIMS/02/13/0206,BANKING AND FINANCE,200,1,2013/2014,17,41,34.8,3,180,0
3154,BNF 201,HIMS/02/13/0226,BANKING AND FINANCE,200,1,2013/2014,,,0,3,132,0
3155,BNF 201,HIMS/02/13/0113,BANKING AND FINANCE,200,1,2013/2014,,,37.2,3,0,0
3156,BNF 201,HIMS/02/13/517,BANKING AND FINANCE,200,1,2013/2014,19,40,35.4,3,0,0
3157,BNF 201,HIMS/02/13/0511,BANKING AND FINANCE,200,1,2013/2014,14,25,23.4,3,87,0
3158,BNF 201,HIMS/02/13/0458,BANKING AND FINANCE,200,1,2013/2014,,,0,3,135,0
3159,BNF 201,HIMS/02/13/0256,BANKING AND FINANCE,200,1,2013/2014,13,42,33,3,180,0
3160,BNF 201,HIMS/02/13/0340,BANKING AND FINANCE,200,1,2013/2014,25,42,40.2,3,135,0
3161,BNF 201,HIMS/02/13/0113,BANKING AND FINANCE,200,1,2013/2014,18,44,37.2,3,0,0
3162,BNF 201,HIMS/02/13/0099,BANKING AND FINANCE,200,1,2013/2014,16,43,35.4,3,192,0
3163,,,,200,,,,,,,,
3164,ACY 201,HIMS/02/13/0319,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3165,ACY 201,HIMS/02/13/0058,BANKING AND FINANCE,200,1,2013/2014,7,36,25.8,3,0,0
3166,ACY 201,HIMS/04/13/0180,BANKING AND FINANCE,200,1,2013/2014,16,36,31.2,3,183,0
3167,ACY 201,HIMS/02/13/0192,BANKING AND FINANCE,200,1,2013/2014,16,44,36,3,0,0
3168,ACY 201,HIMS/02/13/0259,BANKING AND FINANCE,200,1,2013/2014,7,47,32.4,3,153,0
3169,ACY 201,HIMS/02/13/0263,BANKING AND FINANCE,200,1,2013/2014,11,33,26.4,3,45,0
3170,ACY 201,HIMS/02/13/0274,BANKING AND FINANCE,200,1,2013/2014,15,,9,3,0,0
3171,ACY 201,HIMS/02/13/0325,BANKING AND FINANCE,200,1,2013/2014,14,41,33,3,192,0
3172,ACY 201,HIMS/02/13/0336,BANKING AND FINANCE,200,1,2013/2014,24,51,45,3,138,0
3173,ACY 201,HIMS/02/13/0342,BANKING AND FINANCE,200,1,2013/2014,11,,6.6,3,165,0
3174,ACY 201,HIMS/02/13/0380,BANKING AND FINANCE,200,1,2013/2014,18,44,37.2,3,0,0
3175,ACY 201,HIMS/02/13/0388,BANKING AND FINANCE,200,1,2013/2014,,,0,3,159,0
3176,ACY 201,HIMS/02/13/0425,BANKING AND FINANCE,200,1,2013/2014,7,43,30,3,261,0
3177,ACY 201,HIMS/02/13/0012,BANKING AND FINANCE,200,1,2013/2014,21,33,32.4,3,0,0
3178,ACY 201,HIMS/02/13/0016,BANKING AND FINANCE,200,1,2013/2014,14,34,28.8,3,0,0
3179,ACY 201,HIMS/02/13/0019,BANKING AND FINANCE,200,1,2013/2014,20,24,26.4,3,144,0
3180,ACY 201,HIMS/02/13/0020,BANKING AND FINANCE,200,1,2013/2014,16,37,31.8,3,177,0
3181,ACY 201,HIMS/02/13/0023,BANKING AND FINANCE,200,1,2013/2014,17,28,27,3,0,0
3182,ACY 201,HIMS/02/13/0037,BANKING AND FINANCE,200,1,2013/2014,15,39,32.4,3,159,0
3183,ACY 201,HIMS/02/13/0038,BANKING AND FINANCE,200,1,2013/2014,20,31,30.6,3,219,0
3184,ACY 201,HIMS/02/13/0041,BANKING AND FINANCE,200,1,2013/2014,19,45,38.4,3,183,0
3185,ACY 201,HIMS/02/13/0045,BANKING AND FINANCE,200,1,2013/2014,23,46,41.4,3,144,0
3186,ACY 201,HIMS/02/13/0046,BANKING AND FINANCE,200,1,2013/2014,13,21,20.4,3,204,0
3187,ACY 201,HIMS/02/13/0056,BANKING AND FINANCE,200,1,2013/2014,22,31,31.8,3,150,0
3188,ACY 201,HIMS/02/13/0569,BANKING AND FINANCE,200,1,2013/2014,21,37,34.8,3,219,0
3189,ACY 201,HIMS/02/13/0060,BANKING AND FINANCE,200,1,2013/2014,11,,6.6,3,0,0
3190,ACY 201,HIMS/02/13/0063,BANKING AND FINANCE,200,1,2013/2014,25,39,38.4,3,144,0
3191,ACY 201,HIMS/02/13/0064,BANKING AND FINANCE,200,1,2013/2014,15,23,22.8,3,156,0
3192,ACY 201,HIMS/02/13/0070,BANKING AND FINANCE,200,1,2013/2014,18,34,31.2,3,183,0
3193,ACY 201,HIMS/02/13/0072,BANKING AND FINANCE,200,1,2013/2014,22,48,42,3,171,0
3194,ACY 201,HIMS/02/13/0076,BANKING AND FINANCE,200,1,2013/2014,19,27,27.6,3,177,0
3195,ACY 201,HIMS/02/13/0083,BANKING AND FINANCE,200,1,2013/2014,17,40,34.2,3,138,0
3196,ACY 201,HIMS/02/13/0090,BANKING AND FINANCE,200,1,2013/2014,,,0,3,207,0
3197,ACY 201,HIMS/02/13/0091,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3198,ACY 201,HIMS/02/13/0095,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3199,ACY 201,HIMS/02/13/0101,BANKING AND FINANCE,200,1,2013/2014,20,31,30.6,3,0,0
3200,ACY 201,HIMS/02/13/0102,BANKING AND FINANCE,200,1,2013/2014,29,47,45.6,3,192,0
3201,ACY 201,HIMS/02/13/0103,BANKING AND FINANCE,200,1,2013/2014,26,55,48.6,3,162,0
3202,ACY 201,HIMS/02/13/0118,BANKING AND FINANCE,200,1,2013/2014,21,35,33.6,3,192,0
3203,ACY 201,HIMS/02/13/0120,BANKING AND FINANCE,200,1,2013/2014,25,59,50.4,3,168,0
3204,ACY 201,HIMS/02/13/0121,BANKING AND FINANCE,200,1,2013/2014,19,36,33,3,51,0
3205,ACY 201,HIMS/02/13/0124,BANKING AND FINANCE,200,1,2013/2014,16,23,23.4,3,162,0
3206,ACY 201,HIMS/02/13/0126,BANKING AND FINANCE,200,1,2013/2014,14,37,30.6,3,189,0
3207,ACY 201,HIMS/02/13/0128,BANKING AND FINANCE,200,1,2013/2014,20,44,38.4,3,0,0
3208,ACY 201,HIMS/02/13/0130,BANKING AND FINANCE,200,1,2013/2014,16,31,28.2,3,0,0
3209,ACY 201,HIMS/02/13/0132,BANKING AND FINANCE,200,1,2013/2014,12,,7.2,3,165,0
3210,ACY 201,HIMS/02/13/0140,BANKING AND FINANCE,200,1,2013/2014,20,36,33.6,3,0,0
3211,ACY 201,HIMS/02/13/0145,BANKING AND FINANCE,200,1,2013/2014,23,43,39.6,3,207,0
3212,ACY 201,HIMS/02/13/0150,BANKING AND FINANCE,200,1,2013/2014,23,43,39.6,3,0,0
3213,ACY 201,HIMS/02/13/0154,BANKING AND FINANCE,200,1,2013/2014,14,28,25.2,3,0,0
3214,ACY 201,HIMS/02/13/0163,BANKING AND FINANCE,200,1,2013/2014,16,29,27,3,0,0
3215,ACY 201,HIMS/02/13/0166,BANKING AND FINANCE,200,1,2013/2014,8,,4.8,3,114,0
3216,ACY 201,HIMS/02/13/0169,BANKING AND FINANCE,200,1,2013/2014,14,34,28.8,3,0,0
3217,ACY 201,HIMS/02/13/0172,BANKING AND FINANCE,200,1,2013/2014,16,32,28.8,3,108,0
3218,ACY 201,HIMS/02/13/0173,BANKING AND FINANCE,200,1,2013/2014,13,14,16.2,3,150,0
3219,ACY 201,HIMS/02/13/0187,BANKING AND FINANCE,200,1,2013/2014,16,28,26.4,3,0,0
3220,ACY 201,HIMS/02/13/0190,BANKING AND FINANCE,200,1,2013/2014,15,42,34.2,3,0,0
3221,ACY 201,HIMS/02/13/0194,BANKING AND FINANCE,200,1,2013/2014,17,24,24.6,3,0,0
3222,ACY 201,HIMS/02/13/0196,BANKING AND FINANCE,200,1,2013/2014,24,30,32.4,3,0,0
3223,ACY 201,HIMS/02/13/0198,BANKING AND FINANCE,200,1,2013/2014,28,45,43.8,3,0,0
3224,ACY 201,HIMS/02/13/0200,BANKING AND FINANCE,200,1,2013/2014,21,49,42,3,0,0
3225,ACY 201,HIMS/02/13/0202,BANKING AND FINANCE,200,1,2013/2014,15,32,28.2,3,0,0
3226,ACY 201,HIMS/02/13/0211,BANKING AND FINANCE,200,1,2013/2014,15,14,17.4,3,132,0
3227,ACY 201,HIMS/02/13/0214,BANKING AND FINANCE,200,1,2013/2014,16,15,18.6,3,0,0
3228,ACY 201,HIMS/02/13/0216,BANKING AND FINANCE,200,1,2013/2014,,,0,3,192,0
3229,ACY 201,HIMS/02/13/0217,BANKING AND FINANCE,200,1,2013/2014,21,43,38.4,3,0,0
3230,ACY 201,HIMS/02/13/0222,BANKING AND FINANCE,200,1,2013/2014,18,15,19.8,3,198,0
3231,ACY 201,HIMS/02/13/0228,BANKING AND FINANCE,200,1,2013/2014,,,0,3,135,0
3232,ACY 201,HIMS/02/13/0234,BANKING AND FINANCE,200,1,2013/2014,25,33,34.8,3,0,0
3233,ACY 201,HIMS/02/13/0237,BANKING AND FINANCE,200,1,2013/2014,14,36,30,3,0,0
3234,ACY 201,HIMS/02/13/0246,BANKING AND FINANCE,200,1,2013/2014,25,47,43.2,3,0,0
3235,ACY 201,HIMS/02/13/0248,BANKING AND FINANCE,200,1,2013/2014,15,19,20.4,3,180,0
3236,ACY 201,HIMS/02/13/0252,BANKING AND FINANCE,200,1,2013/2014,20,41,36.6,3,0,0
3237,ACY 201,HIMS/02/13/0254,BANKING AND FINANCE,200,1,2013/2014,15,27,25.2,3,177,0
3238,ACY 201,HIMS/02/13/0255,BANKING AND FINANCE,200,1,2013/2014,19,38,34.2,3,165,0
3239,ACY 201,HIMS/02/13/0266,BANKING AND FINANCE,200,1,2013/2014,17,27,26.4,3,153,0
3240,ACY 201,HIMS/02/13/0269,BANKING AND FINANCE,200,1,2013/2014,19,,11.4,3,153,0
3241,ACY 201,HIMS/02/13/0270,BANKING AND FINANCE,200,1,2013/2014,26,48,44.4,3,0,0
3242,ACY 201,HIMS/02/13/0277,BANKING AND FINANCE,200,1,2013/2014,9,22,18.6,3,0,0
3243,ACY 201,HIMS/02/13/0280,BANKING AND FINANCE,200,1,2013/2014,17,31,28.8,3,45,0
3244,ACY 201,HIMS/02/13/0289,BANKING AND FINANCE,200,1,2013/2014,15,31,27.6,3,0,0
3245,ACY 201,HIMS/02/13/0292,BANKING AND FINANCE,200,1,2013/2014,15,20,21,3,0,0
3246,ACY 201,HIMS/02/13/0298,BANKING AND FINANCE,200,1,2013/2014,16,29,27,3,0,0
3247,ACY 201,HIMS/02/13/0302,BANKING AND FINANCE,200,1,2013/2014,9,15,14.4,3,90,0
3248,ACY 201,HIMS/02/13/0303,BANKING AND FINANCE,200,1,2013/2014,26,36,37.2,3,0,0
3249,ACY 201,HIMS/02/13/0304,BANKING AND FINANCE,200,1,2013/2014,18,53,42.6,3,129,0
3250,ACY 201,HIMS/02/13/0305,BANKING AND FINANCE,200,1,2013/2014,23,38,36.6,3,192,0
3251,ACY 201,HIMS/02/13/0313,BANKING AND FINANCE,200,1,2013/2014,23,36,35.4,3,195,0
3252,ACY 201,HIMS/02/13/0322,BANKING AND FINANCE,200,1,2013/2014,18,41,35.4,3,0,0
3253,ACY 201,HIMS/02/13/0334,BANKING AND FINANCE,200,1,2013/2014,,,0,3,153,0
3254,ACY 201,HIMS/02/13/0343,BANKING AND FINANCE,200,1,2013/2014,22,48,42,3,0,0
3255,ACY 201,HIMS/02/13/0348,BANKING AND FINANCE,200,1,2013/2014,14,,8.4,3,54,0
3256,ACY 201,HIMS/02/13/0355,BANKING AND FINANCE,200,1,2013/2014,12,28,24,3,0,0
3257,ACY 201,HIMS/02/13/0359,BANKING AND FINANCE,200,1,2013/2014,14,29,25.8,3,48,0
3258,ACY 201,HIMS/02/13/0367,BANKING AND FINANCE,200,1,2013/2014,24,,14.4,3,0,0
3259,ACY 201,HIMS/02/13/0371,BANKING AND FINANCE,200,1,2013/2014,20,30,30,3,0,0
3260,ACY 201,HIMS/02/13/0372,BANKING AND FINANCE,200,1,2013/2014,13,52,39,3,159,0
3261,ACY 201,HIMS/02/13/0376,BANKING AND FINANCE,200,1,2013/2014,23,38,36.6,3,189,0
3262,ACY 201,HIMS/02/13/0394,BANKING AND FINANCE,200,1,2013/2014,20,30,30,3,0,0
3263,ACY 201,HIMS/02/13/0400,BANKING AND FINANCE,200,1,2013/2014,14,14,16.8,3,189,0
3264,ACY 201,HIMS/02/13/0401,BANKING AND FINANCE,200,1,2013/2014,17,35,31.2,3,0,0
3265,ACY 201,HIMS/02/13/0402,BANKING AND FINANCE,200,1,2013/2014,9,39,28.8,3,138,0
3266,ACY 201,HIMS/02/13/0403,BANKING AND FINANCE,200,1,2013/2014,18,33,30.6,3,174,0
3267,ACY 201,HIMS/02/13/0416,BANKING AND FINANCE,200,1,2013/2014,21,42,37.8,3,0,0
3268,ACY 201,HIMS/02/13/0418,BANKING AND FINANCE,200,1,2013/2014,22,47,41.4,3,0,0
3269,ACY 201,HIMS/02/13/0420,BANKING AND FINANCE,200,1,2013/2014,18,27,27,3,0,0
3270,ACY 201,HIMS/02/13/0423,BANKING AND FINANCE,200,1,2013/2014,20,37,34.2,3,0,0
3271,ACY 201,HIMS/02/13/0430,BANKING AND FINANCE,200,1,2013/2014,18,40,34.8,3,0,0
3272,ACY 201,HIMS/02/13/0437,BANKING AND FINANCE,200,1,2013/2014,17,33,30,3,0,0
3273,ACY 201,HIMS/02/13/0446,BANKING AND FINANCE,200,1,2013/2014,16,28,26.4,3,0,0
3274,ACY 201,HIMS/02/13/0447,BANKING AND FINANCE,200,1,2013/2014,17,30,28.2,3,141,0
3275,ACY 201,HIMS/02/13/0448,BANKING AND FINANCE,200,1,2013/2014,18,51,41.4,3,123,0
3276,ACY 201,HIMS/02/13/0455,BANKING AND FINANCE,200,1,2013/2014,18,37,33,3,0,0
3277,ACY 201,HIMS/02/13/0463,BANKING AND FINANCE,200,1,2013/2014,14,25,23.4,3,0,0
3278,ACY 201,HIMS/02/13/0471,BANKING AND FINANCE,200,1,2013/2014,,,0,3,216,0
3279,ACY 201,HIMS/02/13/0472,BANKING AND FINANCE,200,1,2013/2014,16,27,25.8,3,0,0
3280,ACY 201,HIMS/02/13/0474,BANKING AND FINANCE,200,1,2013/2014,21,40,36.6,3,0,0
3281,ACY 201,HIMS/02/13/0479,BANKING AND FINANCE,200,1,2013/2014,,,0,3,171,0
3282,ACY 201,HIMS/02/13/0483,BANKING AND FINANCE,200,1,2013/2014,,,0,3,162,0
3283,ACY 201,HIMS/02/13/0504,BANKING AND FINANCE,200,1,2013/2014,23,44,40.2,3,0,0
3284,ACY 201,HIMS/02/13/0278,BANKING AND FINANCE,200,1,2013/2014,16,17,19.8,3,192,0
3285,ACY 201,HIMS/02/13/0345,BANKING AND FINANCE,200,1,2013/2014,16,23,23.4,3,171,0
3286,ACY 201,HIMS/02/13/0408,BANKING AND FINANCE,200,1,2013/2014,16,,9.6,3,201,0
3287,ACY 201,HIMS/02/13/0488,BANKING AND FINANCE,200,1,2013/2014,15,30,27,3,0,0
3288,ACY 201,HIMS/02/13/0035,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3289,ACY 201,HIMS/02/13/0387,BANKING AND FINANCE,200,1,2013/2014,,,0,3,162,0
3290,ACY 201,HIMS/02/13/0206,BANKING AND FINANCE,200,1,2013/2014,18,42,36,3,156,0
3291,ACY 201,HIMS/02/13/0226,BANKING AND FINANCE,200,1,2013/2014,15,29,26.4,3,0,0
3292,ACY 201,HIMS/02/13/0113,BANKING AND FINANCE,200,1,2013/2014,18,,31.8,3,54,0
3293,ACY 201,HIMS/02/13/517,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3294,ACY 201,HIMS/02/13/0511,BANKING AND FINANCE,200,1,2013/2014,13,16,17.4,3,180,0
3295,ACY 201,HIMS/02/13/0458,BANKING AND FINANCE,200,1,2013/2014,16,29,27,3,54,0
3296,ACY 201,HIMS/02/13/0256,BANKING AND FINANCE,200,1,2013/2014,19,41,36,3,0,0
3297,ACY 201,HIMS/02/13/0340,BANKING AND FINANCE,200,1,2013/2014,10,35,27,3,0,0
3298,ACY 201,HIMS/02/13/0113,BANKING AND FINANCE,200,1,2013/2014,18,35,31.8,3,54,0
3299,ACY 201,HIMS/02/13/0099,BANKING AND FINANCE,200,1,2013/2014,21,43,38.4,3,0,0
3300,,,,200,,,,,,,,
3301,ECN 201,HIMS/02/13/0319,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3302,ECN 201,HIMS/02/13/0058,BANKING AND FINANCE,200,1,2013/2014,19,47,39.6,3,147,0
3303,ECN 201,HIMS/04/13/0180,BANKING AND FINANCE,200,1,2013/2014,22,40,37.2,3,210,0
3304,ECN 201,HIMS/02/13/0192,BANKING AND FINANCE,200,1,2013/2014,15,52,40.2,3,168,0
3305,ECN 201,HIMS/02/13/0259,BANKING AND FINANCE,200,1,2013/2014,8,25,19.8,3,132,0
3306,ECN 201,HIMS/02/13/0263,BANKING AND FINANCE,200,1,2013/2014,14,19,19.8,3,123,0
3307,ECN 201,HIMS/02/13/0274,BANKING AND FINANCE,200,1,2013/2014,10,30,24,3,156,0
3308,ECN 201,HIMS/02/13/0325,BANKING AND FINANCE,200,1,2013/2014,18,44,37.2,3,156,0
3309,ECN 201,HIMS/02/13/0336,BANKING AND FINANCE,200,1,2013/2014,11,49,36,3,198,0
3310,ECN 201,HIMS/02/13/0342,BANKING AND FINANCE,200,1,2013/2014,9,27,21.6,3,111,0
3311,ECN 201,HIMS/02/13/0380,BANKING AND FINANCE,200,1,2013/2014,17,36,31.8,3,192,0
3312,ECN 201,HIMS/02/13/0388,BANKING AND FINANCE,200,1,2013/2014,13,14,16.2,3,45,0
3313,ECN 201,HIMS/02/13/0425,BANKING AND FINANCE,200,1,2013/2014,9,45,32.4,3,174,0
3314,ECN 201,HIMS/02/13/0012,BANKING AND FINANCE,200,1,2013/2014,25,50,45,3,174,0
3315,ECN 201,HIMS/02/13/0016,BANKING AND FINANCE,200,1,2013/2014,15,16,18.6,3,153,0
3316,ECN 201,HIMS/02/13/0019,BANKING AND FINANCE,200,1,2013/2014,8,17,15,3,162,0
3317,ECN 201,HIMS/02/13/0020,BANKING AND FINANCE,200,1,2013/2014,14,39,31.8,3,174,0
3318,ECN 201,HIMS/02/13/0023,BANKING AND FINANCE,200,1,2013/2014,18,28,27.6,3,123,0
3319,ECN 201,HIMS/02/13/0037,BANKING AND FINANCE,200,1,2013/2014,20,36,33.6,3,162,0
3320,ECN 201,HIMS/02/13/0038,BANKING AND FINANCE,200,1,2013/2014,12,37,29.4,3,177,0
3321,ECN 201,HIMS/02/13/0041,BANKING AND FINANCE,200,1,2013/2014,18,44,37.2,3,186,0
3322,ECN 201,HIMS/02/13/0045,BANKING AND FINANCE,200,1,2013/2014,14,35,29.4,3,111,0
3323,ECN 201,HIMS/02/13/0046,BANKING AND FINANCE,200,1,2013/2014,14,25,23.4,3,126,0
3324,ECN 201,HIMS/02/13/0056,BANKING AND FINANCE,200,1,2013/2014,19,57,45.6,3,198,0
3325,ECN 201,HIMS/02/13/0569,BANKING AND FINANCE,200,1,2013/2014,17,42,35.4,3,189,0
3326,ECN 201,HIMS/02/13/0060,BANKING AND FINANCE,200,1,2013/2014,13,15,16.8,3,102,0
3327,ECN 201,HIMS/02/13/0063,BANKING AND FINANCE,200,1,2013/2014,16,21,22.2,3,162,0
3328,ECN 201,HIMS/02/13/0064,BANKING AND FINANCE,200,1,2013/2014,18,43,36.6,3,168,0
3329,ECN 201,HIMS/02/13/0070,BANKING AND FINANCE,200,1,2013/2014,13,31,26.4,3,108,0
3330,ECN 201,HIMS/02/13/0072,BANKING AND FINANCE,200,1,2013/2014,16,31,28.2,3,159,0
3331,ECN 201,HIMS/02/13/0076,BANKING AND FINANCE,200,1,2013/2014,20,44,38.4,3,147,0
3332,ECN 201,HIMS/02/13/0083,BANKING AND FINANCE,200,1,2013/2014,18,50,40.8,3,186,0
3333,ECN 201,HIMS/02/13/0090,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3334,ECN 201,HIMS/02/13/0091,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3335,ECN 201,HIMS/02/13/0095,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3336,ECN 201,HIMS/02/13/0101,BANKING AND FINANCE,200,1,2013/2014,22,37,35.4,3,201,0
3337,ECN 201,HIMS/02/13/0102,BANKING AND FINANCE,200,1,2013/2014,16,18,20.4,3,114,0
3338,ECN 201,HIMS/02/13/0103,BANKING AND FINANCE,200,1,2013/2014,18,50,40.8,3,198,0
3339,ECN 201,HIMS/02/13/0118,BANKING AND FINANCE,200,1,2013/2014,20,46,39.6,3,165,0
3340,ECN 201,HIMS/02/13/0120,BANKING AND FINANCE,200,1,2013/2014,22,,13.2,3,198,0
3341,ECN 201,HIMS/02/13/0121,BANKING AND FINANCE,200,1,2013/2014,16,47,37.8,3,195,0
3342,ECN 201,HIMS/02/13/0124,BANKING AND FINANCE,200,1,2013/2014,8,41,29.4,3,78,0
3343,ECN 201,HIMS/02/13/0126,BANKING AND FINANCE,200,1,2013/2014,16,33,29.4,3,165,0
3344,ECN 201,HIMS/02/13/0128,BANKING AND FINANCE,200,1,2013/2014,13,30,25.8,3,183,0
3345,ECN 201,HIMS/02/13/0130,BANKING AND FINANCE,200,1,2013/2014,9,40,29.4,3,96,0
3346,ECN 201,HIMS/02/13/0132,BANKING AND FINANCE,200,1,2013/2014,17,34,30.6,3,192,0
3347,ECN 201,HIMS/02/13/0140,BANKING AND FINANCE,200,1,2013/2014,17,35,31.2,3,207,0
3348,ECN 201,HIMS/02/13/0145,BANKING AND FINANCE,200,1,2013/2014,16,34,30,3,168,0
3349,ECN 201,HIMS/02/13/0150,BANKING AND FINANCE,200,1,2013/2014,18,29,28.2,3,99,0
3350,ECN 201,HIMS/02/13/0154,BANKING AND FINANCE,200,1,2013/2014,20,26,27.6,3,180,0
3351,ECN 201,HIMS/02/13/0163,BANKING AND FINANCE,200,1,2013/2014,18,34,31.2,3,177,0
3352,ECN 201,HIMS/02/13/0166,BANKING AND FINANCE,200,1,2013/2014,18,37,33,3,0,0
3353,ECN 201,HIMS/02/13/0169,BANKING AND FINANCE,200,1,2013/2014,19,39,34.8,3,213,0
3354,ECN 201,HIMS/02/13/0172,BANKING AND FINANCE,200,1,2013/2014,12,37,29.4,3,183,0
3355,ECN 201,HIMS/02/13/0173,BANKING AND FINANCE,200,1,2013/2014,18,39,34.2,3,144,0
3356,ECN 201,HIMS/02/13/0187,BANKING AND FINANCE,200,1,2013/2014,10,23,19.8,3,147,0
3357,ECN 201,HIMS/02/13/0190,BANKING AND FINANCE,200,1,2013/2014,15,24,23.4,3,162,0
3358,ECN 201,HIMS/02/13/0194,BANKING AND FINANCE,200,1,2013/2014,16,25,24.6,3,144,0
3359,ECN 201,HIMS/02/13/0196,BANKING AND FINANCE,200,1,2013/2014,16,40,33.6,3,180,0
3360,ECN 201,HIMS/02/13/0198,BANKING AND FINANCE,200,1,2013/2014,17,39,33.6,3,192,0
3361,ECN 201,HIMS/02/13/0200,BANKING AND FINANCE,200,1,2013/2014,12,25,22.2,3,195,0
3362,ECN 201,HIMS/02/13/0202,BANKING AND FINANCE,200,1,2013/2014,12,26,22.8,3,207,0
3363,ECN 201,HIMS/02/13/0211,BANKING AND FINANCE,200,1,2013/2014,14,29,25.8,3,153,0
3364,ECN 201,HIMS/02/13/0214,BANKING AND FINANCE,200,1,2013/2014,9,32,24.6,3,204,0
3365,ECN 201,HIMS/02/13/0216,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
3366,ECN 201,HIMS/02/13/0217,BANKING AND FINANCE,200,1,2013/2014,18,39,34.2,3,162,0
3367,ECN 201,HIMS/02/13/0222,BANKING AND FINANCE,200,1,2013/2014,18,32,30,3,189,0
3368,ECN 201,HIMS/02/13/0228,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
